Algorithm,Allocation,Processes,MessageSize,Latency
Default,socket,20,2048,4.56
Default,socket,20,4096,6.40
Default,socket,20,8192,9.43
Default,socket,20,16384,19.71
Default,socket,20,32768,33.26
Default,socket,20,65536,59.47
Default,socket,20,131072,110.94
Default,socket,20,262144,216.27
Default,socket,20,524288,427.76
Default,socket,20,1048576,494.87
Default,socket,22,1,1.21
Default,socket,22,2,1.21
Default,socket,22,4,1.21
Default,socket,22,8,1.21
Default,socket,22,16,1.20
Default,socket,22,32,1.58
Default,socket,22,64,1.45
Default,socket,22,128,2.46
Default,socket,22,256,2.77
Default,socket,22,512,2.73
Default,socket,22,1024,3.39
Default,socket,22,2048,4.40
Default,socket,22,4096,6.17
Default,socket,22,8192,9.10
Default,socket,22,16384,19.36
Default,socket,22,32768,31.78
Default,socket,22,65536,58.58
Default,socket,22,131072,111.02
Default,socket,22,262144,200.09
Default,socket,22,524288,385.64
Default,socket,22,1048576,476.23
Default,socket,24,1,1.22
Default,socket,24,2,1.23
Default,socket,24,4,1.22
Default,socket,24,8,1.22
Default,socket,24,16,1.22
Default,socket,24,32,1.56
Default,socket,24,64,1.47
Default,socket,24,128,2.38
Default,socket,24,256,2.72
Default,socket,24,512,2.92
Default,socket,24,1024,3.42
Default,socket,24,2048,4.48
Default,socket,24,4096,6.36
Default,socket,24,8192,9.67
Default,socket,24,16384,20.04
Default,socket,24,32768,32.63
Default,socket,24,65536,60.22
Default,socket,24,131072,119.42
Default,socket,24,262144,225.95
Default,socket,24,524288,446.50
Default,socket,24,1048576,465.18
Default,socket,26,1,1.20
Default,socket,26,2,1.20
Default,socket,26,4,1.19
Default,socket,26,8,1.20
Default,socket,26,16,1.19
Default,socket,26,32,1.79
Default,socket,26,64,1.41
Default,socket,26,128,2.33
Default,socket,26,256,2.40
Default,socket,26,512,2.59
Default,socket,26,1024,3.29
Default,socket,26,2048,4.26
Default,socket,26,4096,6.17
Default,socket,26,8192,9.39
Default,socket,26,16384,19.87
Default,socket,26,32768,32.15
Default,socket,26,65536,59.44
Default,socket,26,131072,115.93
Default,socket,26,262144,223.19
Default,socket,26,524288,437.06
Default,socket,26,1048576,434.84
Default,socket,28,1,1.07
Default,socket,28,2,1.04
Default,socket,28,4,1.03
Default,socket,28,8,1.03
Default,socket,28,16,1.02
Default,socket,28,32,1.38
Default,socket,28,64,1.68
Default,socket,28,128,2.20
Default,socket,28,256,2.32
Default,socket,28,512,2.56
Default,socket,28,1024,3.27
Default,socket,28,2048,4.56
Default,socket,28,4096,6.42
Default,socket,28,8192,9.77
Default,socket,28,16384,20.50
Default,socket,28,32768,34.00
Default,socket,28,65536,61.88
Default,socket,28,131072,120.09
Default,socket,28,262144,234.61
Default,socket,28,524288,459.02
Default,socket,28,1048576,475.28
Default,socket,30,1,1.04
Default,socket,30,2,1.05
Default,socket,30,4,1.04
Default,socket,30,8,1.04
Default,socket,30,16,1.03
Default,socket,30,32,1.49
Default,socket,30,64,1.41
Default,socket,30,128,2.09
Default,socket,30,256,2.31
Default,socket,30,512,2.52
Default,socket,30,1024,3.18
Default,socket,30,2048,4.31
Default,socket,30,4096,6.36
Default,socket,30,8192,9.86
Default,socket,30,16384,21.02
Default,socket,30,32768,34.59
Default,socket,30,65536,62.80
Default,socket,30,131072,121.33
Default,socket,30,262144,235.84
Default,socket,30,524288,436.04
Default,socket,30,1048576,587.87
Default,socket,32,1,1.78
Default,socket,32,2,1.78
Default,socket,32,4,1.77
Default,socket,32,8,1.78
Default,socket,32,16,1.77
Default,socket,32,32,2.77
Default,socket,32,64,2.32
Default,socket,32,128,3.11
Default,socket,32,256,3.23
Default,socket,32,512,3.51
Default,socket,32,1024,3.99
Default,socket,32,2048,5.46
Default,socket,32,4096,7.93
Default,socket,32,8192,11.91
Default,socket,32,16384,23.55
Default,socket,32,32768,39.76
Default,socket,32,65536,79.84
Default,socket,32,131072,163.88
Default,socket,32,262144,324.13
Default,socket,32,524288,641.56
Default,socket,32,1048576,1040.29
Default,socket,34,1,3.83
Default,socket,34,2,3.80
Default,socket,34,4,3.78
Default,socket,34,8,4.41
Default,socket,34,16,3.90
Default,socket,34,32,4.20
Default,socket,34,64,4.13
Default,socket,34,128,5.00
Default,socket,34,256,5.16
Default,socket,34,512,5.44
Default,socket,34,1024,6.04
Default,socket,34,2048,7.69
Default,socket,34,4096,10.40
Default,socket,34,8192,14.83
Default,socket,34,16384,24.64
Default,socket,34,32768,39.07
Default,socket,34,65536,70.27
Default,socket,34,131072,159.86
Default,socket,34,262144,317.01
Default,socket,34,524288,622.40
Default,socket,34,1048576,1051.09
Default,socket,36,1,3.54
Default,socket,36,2,3.46
Default,socket,36,4,3.72
Default,socket,36,8,3.75
Default,socket,36,16,3.48
Default,socket,36,32,3.77
Default,socket,36,64,3.81
Default,socket,36,128,4.64
Default,socket,36,256,4.74
Default,socket,36,512,5.11
Default,socket,36,1024,5.71
Default,socket,36,2048,7.42
Default,socket,36,4096,10.47
Default,socket,36,8192,15.10
Default,socket,36,16384,25.06
Default,socket,36,32768,39.05
Default,socket,36,65536,71.45
Default,socket,36,131072,158.62
Default,socket,36,262144,310.78
Default,socket,36,524288,613.45
Default,socket,36,1048576,1008.37
Default,socket,38,1,3.36
