Algorithm,Allocation,Processes,MessageSize,Latency
Chain,core,18,1,2.35
Chain,core,18,2,2.31
Chain,core,18,4,2.31
Chain,core,18,8,2.33
Chain,core,18,16,2.31
Chain,core,18,32,2.59
Chain,core,18,64,2.56
Chain,core,18,128,3.09
Chain,core,18,256,3.43
Chain,core,18,512,3.45
Chain,core,18,1024,3.89
Chain,core,18,2048,4.71
Chain,core,18,4096,6.62
Chain,core,18,8192,9.55
Chain,core,18,16384,22.60
Chain,core,18,32768,34.90
Chain,core,18,65536,59.09
Chain,core,18,131072,109.36
Chain,core,18,262144,211.60
Chain,core,18,524288,410.29
Chain,core,18,1048576,778.54
Chain,core,19,1,2.33
Chain,core,19,2,2.36
Chain,core,19,4,2.31
Chain,core,19,8,2.32
Chain,core,19,16,2.30
Chain,core,19,32,2.60
Chain,core,19,64,2.56
Chain,core,19,128,3.36
Chain,core,19,256,3.31
Chain,core,19,512,3.50
Chain,core,19,1024,3.96
Chain,core,19,2048,4.79
Chain,core,19,4096,6.75
Chain,core,19,8192,9.78
Chain,core,19,16384,23.16
Chain,core,19,32768,35.65
Chain,core,19,65536,61.94
Chain,core,19,131072,112.16
Chain,core,19,262144,210.14
Chain,core,19,524288,413.98
Chain,core,19,1048576,735.34
Chain,core,20,1,2.43
Chain,core,20,2,2.41
Chain,core,20,4,2.43
Chain,core,20,8,2.43
Chain,core,20,16,2.41
Chain,core,20,32,2.72
Chain,core,20,64,2.71
Chain,core,20,128,3.82
Chain,core,20,256,3.66
Chain,core,20,512,3.61
Chain,core,20,1024,4.21
Chain,core,20,2048,5.09
Chain,core,20,4096,7.25
Chain,core,20,8192,10.51
Chain,core,20,16384,24.23
Chain,core,20,32768,37.37
Chain,core,20,65536,63.19
Chain,core,20,131072,113.50
Chain,core,20,262144,229.06
Chain,core,20,524288,433.81
Chain,core,20,1048576,806.50
Chain,core,21,1,2.36
Chain,core,21,2,2.36
Chain,core,21,4,2.34
Chain,core,21,8,2.32
Chain,core,21,16,2.37
Chain,core,21,32,2.65
Chain,core,21,64,2.61
Chain,core,21,128,3.38
Chain,core,21,256,3.37
Chain,core,21,512,3.45
Chain,core,21,1024,4.05
Chain,core,21,2048,4.92
Chain,core,21,4096,7.01
Chain,core,21,8192,10.29
Chain,core,21,16384,24.74
Chain,core,21,32768,38.15
Chain,core,21,65536,64.18
Chain,core,21,131072,117.43
Chain,core,21,262144,225.15
Chain,core,21,524288,414.98
Chain,core,21,1048576,728.58
Chain,core,22,1,2.28
Chain,core,22,2,2.27
Chain,core,22,4,2.29
Chain,core,22,8,2.24
