Algorithm,Allocation,Processes,MessageSize,Latency
Linear,core,21,131072,95.75
Linear,core,21,262144,138.60
Linear,core,21,524288,167.81
Linear,core,21,1048576,259.12
Linear,core,22,1,2.13
Linear,core,22,2,2.09
Linear,core,22,4,2.18
Linear,core,22,8,2.30
Linear,core,22,16,2.76
Linear,core,22,32,3.15
Linear,core,22,64,3.71
Linear,core,22,128,3.98
Linear,core,22,256,4.40
Linear,core,22,512,5.47
Linear,core,22,1024,7.57
Linear,core,22,2048,11.65
Linear,core,22,4096,18.76
Linear,core,22,8192,33.31
Linear,core,22,16384,36.39
Linear,core,22,32768,43.17
Linear,core,22,65536,82.18
Linear,core,22,131072,158.51
Linear,core,22,262144,143.76
Linear,core,22,524288,227.93
Linear,core,22,1048576,289.28
Linear,core,23,1,2.00
Linear,core,23,2,1.97
Linear,core,23,4,2.06
Linear,core,23,8,2.18
Linear,core,23,16,2.56
Linear,core,23,32,2.97
Linear,core,23,64,3.56
Linear,core,23,128,3.89
Linear,core,23,256,4.51
Linear,core,23,512,5.71
Linear,core,23,1024,7.87
Linear,core,23,2048,12.03
Linear,core,23,4096,20.22
Linear,core,23,8192,35.72
Linear,core,23,16384,38.78
Linear,core,23,32768,37.60
Linear,core,23,65536,56.08
Linear,core,23,131072,131.05
Linear,core,23,262144,155.93
Linear,core,23,524288,212.90
Linear,core,23,1048576,284.22
Linear,core,24,1,1.99
Linear,core,24,2,1.98
Linear,core,24,4,2.08
Linear,core,24,8,2.18
Linear,core,24,16,2.55
Linear,core,24,32,2.97
Linear,core,24,64,3.19
Linear,core,24,128,4.51
Linear,core,24,256,4.45
Linear,core,24,512,5.84
Linear,core,24,1024,8.27
Linear,core,24,2048,12.89
Linear,core,24,4096,21.57
Linear,core,24,8192,38.48
Linear,core,24,16384,41.66
Linear,core,24,32768,38.06
Linear,core,24,65536,102.09
Linear,core,24,131072,174.77
Linear,core,24,262144,200.13
Linear,core,24,524288,247.04
Linear,core,24,1048576,282.07
Linear,core,25,1,1.91
Linear,core,25,2,1.91
Linear,core,25,4,1.96
Linear,core,25,8,2.04
Linear,core,25,16,2.41
Linear,core,25,32,3.03
Linear,core,25,64,3.09
Linear,core,25,128,3.71
Linear,core,25,256,4.31
Linear,core,25,512,5.86
Linear,core,25,1024,8.86
Linear,core,25,2048,13.74
Linear,core,25,4096,22.74
Linear,core,25,8192,40.75
Linear,core,25,16384,43.70
Linear,core,25,32768,44.34
Linear,core,25,65536,102.53
Linear,core,25,131072,107.13
Linear,core,25,262144,145.41
Linear,core,25,524288,170.37
Linear,core,25,1048576,294.57
Linear,core,26,1,1.82
Linear,core,26,2,1.81
Linear,core,26,4,1.83
Linear,core,26,8,1.92
Linear,core,26,16,2.09
Linear,core,26,32,3.25
Linear,core,26,64,2.82
Linear,core,26,128,3.52
Linear,core,26,256,4.23
Linear,core,26,512,6.07
Linear,core,26,1024,9.35
Linear,core,26,2048,14.47
Linear,core,26,4096,24.24
Linear,core,26,8192,43.53
Linear,core,26,16384,46.01
Linear,core,26,32768,44.59
Linear,core,26,65536,91.87
Linear,core,26,131072,98.84
Linear,core,26,262144,128.76
Linear,core,26,524288,170.53
Linear,core,26,1048576,293.41
Linear,core,27,1,1.63
Linear,core,27,2,1.63
Linear,core,27,4,1.73
Linear,core,27,8,1.74
Linear,core,27,16,2.26
Linear,core,27,32,2.74
Linear,core,27,64,2.75
Linear,core,27,128,3.36
Linear,core,27,256,4.11
Linear,core,27,512,5.82
Linear,core,27,1024,9.18
Linear,core,27,2048,14.46
Linear,core,27,4096,25.29
Linear,core,27,8192,45.73
Linear,core,27,16384,47.77
Linear,core,27,32768,42.84
Linear,core,27,65536,58.59
Linear,core,27,131072,123.88
Linear,core,27,262144,198.00
Linear,core,27,524288,222.92
Linear,core,27,1048576,300.64
Linear,core,28,1,1.66
Linear,core,28,2,1.68
Linear,core,28,4,1.74
Linear,core,28,8,1.95
Linear,core,28,16,2.25
Linear,core,28,32,2.71
Linear,core,28,64,2.92
Linear,core,28,128,3.50
Linear,core,28,256,4.33
Linear,core,28,512,6.03
Linear,core,28,1024,9.78
Linear,core,28,2048,15.68
Linear,core,28,4096,27.24
Linear,core,28,8192,49.47
Linear,core,28,16384,49.92
Linear,core,28,32768,41.82
Linear,core,28,65536,96.02
Linear,core,28,131072,155.27
Linear,core,28,262144,181.49
Linear,core,28,524288,240.73
Linear,core,28,1048576,323.30
Linear,core,29,1,1.61
Linear,core,29,2,1.60
Linear,core,29,4,1.70
Linear,core,29,8,1.94
Linear,core,29,16,2.43
Linear,core,29,32,2.63
Linear,core,29,64,2.83
Linear,core,29,128,3.61
Linear,core,29,256,4.49
Linear,core,29,512,6.46
Linear,core,29,1024,9.93
Linear,core,29,2048,16.87
Linear,core,29,4096,28.77
Linear,core,29,8192,51.68
Linear,core,29,16384,51.86
Linear,core,29,32768,29.20
Linear,core,29,65536,65.44
Linear,core,29,131072,118.64
Linear,core,29,262144,143.92
Linear,core,29,524288,189.03
Linear,core,29,1048576,348.15
Linear,core,30,1,1.55
Linear,core,30,2,1.55
Linear,core,30,4,1.66
Linear,core,30,8,1.85
Linear,core,30,16,2.58
Linear,core,30,32,2.36
Linear,core,30,64,2.94
Linear,core,30,128,3.61
Linear,core,30,256,4.57
Linear,core,30,512,6.53
Linear,core,30,1024,9.97
Linear,core,30,2048,16.83
Linear,core,30,4096,29.53
Linear,core,30,8192,54.35
Linear,core,30,16384,53.85
Linear,core,30,32768,42.82
Linear,core,30,65536,61.40
Linear,core,30,131072,114.87
Linear,core,30,262144,130.63
Linear,core,30,524288,198.02
Linear,core,30,1048576,365.92
Linear,core,31,1,1.52
Linear,core,31,2,1.61
Linear,core,31,4,1.60
Linear,core,31,8,1.88
Linear,core,31,16,2.43
Linear,core,31,32,2.44
Linear,core,31,64,2.96
Linear,core,31,128,3.58
Linear,core,31,256,4.64
