Processes,Threads,Time

2,8,26.029452
2,8,25.494085
2,8,19.539339
2,8,27.156738
2,8,18.779413
4,8,20.238862
4,8,28.976662
4,8,19.761114
4,8,22.265875
4,8,23.667153
8,8,17.522725
8,8,16.354211
8,8,14.516377
8,8,16.536195
8,8,17.619168
16,8,11.320258
16,8,10.695539
16,8,11.227813
16,8,11.996938
16,8,10.735252
32,8,7.503227
32,8,6.806999
32,8,7.365331
32,8,7.404533
32,8,9.951603
64,8,6.944745
64,8,7.282334
64,8,6.621700
64,8,6.790678
64,8,5.953909
